nombre|marca|precio|link|imagen|departamento|categoria|subcategoria
Pan Bavaria (p)-sapore-s/e-gr.-500|LA PANADERIA|299.0|pan-aleman-bavaria|423826|Panadería y Repostería|Panadería|Panadería
Figacitas De Manteca Por Kg|LA PANADERIA|199.0|figacitas-de-manteca|528382|Panadería y Repostería|Panadería|Panadería
Baguette De Salvado|LA PANADERIA|44.0|baguette-de-salvado-elab-local|528363|Panadería y Repostería|Panadería|Panadería
Mini-bizcochos Lino & Chia|FRESH MP|89.0|mini-bizcochos-lino-chia|501701|Panadería y Repostería|Panadería|Panadería
Mini-bizcochos Oliva & Parmesano|LA PANADERIA|89.0|mini-bizcochos-oliva-parmesano|501700|Panadería y Repostería|Panadería|Panadería
Rustichella Tipo Pugliese|LA PANADERIA|229.0|rustichella-tipo-pugliese|503045|Panadería y Repostería|Panadería|Panadería
Mini Ciriola Toscana|LA PANADERIA|82.0|mini-ciriola-toscana|503043|Panadería y Repostería|Panadería|Panadería
Chipa C|LA PANADERIA|15.0|chipa-c|489977|Panadería y Repostería|Panadería|Panadería
Baguette Maxi|FRESH MP|59.0|baguette-maxi|502603|Panadería y Repostería|Panadería|Panadería
Focaccia (p)-cebolla-paq-un.-1|LA PANADERIA|139.9|focaccia-p-8|423894|Panadería y Repostería|Panadería|Panadería
Pan De Queso Por Kg|LA PANADERIA|389.9|pan-de-queso|423867|Panadería y Repostería|Panadería|Panadería
Criollos Surtidos Cuadrados Elaboracion Local 1 Kg|LA PANADERIA|234.9|criollos-surtidos-elaboracion-local|184625|Panadería y Repostería|Panadería|Panadería
Cuernitos De Grasa Por Kg|LA PANADERIA|269.9|cuernitos-p|423762|Panadería y Repostería|Panadería|Panadería
Rechessa (p) Clásica  S/e 1 Un.|LA PANADERIA|199.0|recchesa-clasica-caja-x-12-un|423760|Panadería y Repostería|Panadería|Panadería
Mini-bizcochos Originales|LA PANADERIA|89.0|mini-bizcochos-originales|501698|Panadería y Repostería|Panadería|Panadería
Pan Kaiser (m).|FRESH MP|24.0|pan-kaiser-m|490261|Panadería y Repostería|Panadería|Panadería
Pan Estrella|SIN MARCA|195.0|pan-estrella|503044|Panadería y Repostería|Panadería|Panadería
Pan Tipo Aleman Multicereal|LA PANADERIA|299.0|pan-tipo-aleman-multicereal|522353|Panadería y Repostería|Panadería|Panadería
Pan Para Chips 20 U|1001|104.99|pan-para-chips-20-u|470109|Panadería y Repostería|Panadería|Panadería
Focaccia (p)-tomate-paq-un.-1|LA PANADERIA|109.9|focaccia-p-7|423891|Panadería y Repostería|Panadería|Panadería
Galletas Malteadas Lino Y Chia|LA PANADERIA|114.0|galletas-malteadas-lino-y-chia|501703|Panadería y Repostería|Panadería|Panadería
Pan 7 Semillas Por Kg|JUMBO ARTESANAL MP|157.0|pan-7-semillas-por-kg|470085|Panadería y Repostería|Panadería|Panadería
Petit Rombo Rustico|FRESH MP|22.0|petit-rombo-rustico|470073|Panadería y Repostería|Panadería|Panadería
Palitos Chinos|LA PANADERIA|247.99|palitos-chinos|470122|Panadería y Repostería|Panadería|Panadería
Baguettin (p) Cebolla Sapore X 1 Un.|LA PANADERIA|66.0|media-ciriola-baguette-de-cebolla|427594|Panadería y Repostería|Panadería|Panadería
Mini Ciavarina (p) Sapore 1 Un|LA PANADERIA|57.0|mini-chiavarina-clasica|430021|Panadería y Repostería|Panadería|Panadería
Sandwich De Jamón Y Queso X 12 U|JUMBO ARTESANAL MP|589.0|sandwich-de-jamon-y-queso-x-12-u-2|504477|Panadería y Repostería|Panadería|Pizzas y Prepizzas
Medialunas Manteca Mediana.|FRESH MP|89.0|medialunas-manteca-mediana|585861|Panadería y Repostería|Repostería|-
Cornetes De Manteca Grande.|FRESH MP|63.0|cornetes-de-manteca-grande|585865|Panadería y Repostería|Repostería|-
Medialunas De Grasa Grande.|FRESH MP|90.0|medialunas-de-grasa-grande|585864|Panadería y Repostería|Repostería|-
Palmeritas De Manteca 200 Gr|JUMBO ARTESANAL MP|199.0|palmeritas-manteca-x-200-gr|444583|Panadería y Repostería|Repostería|-
Alfajorcitos De Maizena 240 Gr|JUMBO ARTESANAL MP|183.99|alfajorcitos-de-maizena-240-gr|501691|Panadería y Repostería|Repostería|-
Pasta Frola De Membrillo Elaboración Propia.|JUMBO ARTESANAL MP|241.0|pasta-frola-de-membrillo-elaboracion-propia|473381|Panadería y Repostería|Repostería|-
Vainillas 160 Gr|FRESH MP|57.99|vainillas-p|423847|Panadería y Repostería|Repostería|-
Medialunas Multigrano.|FRESH MP|89.0|medialunas-multigrano|585862|Panadería y Repostería|Repostería|-
Pionono De Vainilla Dulce 200 Gr|FRESH MP|99.0|pionono-de-vainilla-dulce-200-gr|501679|Panadería y Repostería|Repostería|-
Merenguitos X 125 Gr|FRESH MP|99.9|merenguitos-x-125-gr|519851|Panadería y Repostería|Repostería|-
Budín De Vainilla Con Dulce De Leche 300 Gr|SIN MARCA|152.0|budin-relleno-vainilla-con-dulce-de-leche|423771|Panadería y Repostería|Repostería|-
Amarettis Pepi Bolsa 130 G|FRESH MP|114.9|amarettis-pepi-x-130-gr|472135|Panadería y Repostería|Repostería|-
Facturas Surtidas|LA PANADERIA|22.0|facturas-surtidas-x-1-un|528366|Panadería y Repostería|Repostería|-
Galletas Malteadas Azucaradas|SIN MARCA|99.99|galletas-malteadas-azucaradas|504585|Panadería y Repostería|Repostería|-
Pepitas De Batata|JUMBO ARTESANAL MP|125.99|pepitas-de-batata|499748|Panadería y Repostería|Repostería|-
Bizcochuelo Húmedo.|FRESH MP|240.0|bizcochuelo-humedo|504577|Panadería y Repostería|Repostería|-
Budin Nutrovo Chocolate Paquete 1 U|LA PANADERIA|84.9|budin-x-220-gr|423781|Panadería y Repostería|Repostería|-
Budín De Chocolate Y Frutilla 330 Gr|SIN MARCA|152.0|budin-relleno-chocolate-y-frutilla|423772|Panadería y Repostería|Repostería|-
Budín De Vainilla Con Manzana 330 Gr|SIN MARCA|152.0|budin-relleno-vainilla-con-manzana|464035|Panadería y Repostería|Repostería|-
Budín Marmolado 300 Gr|SIN MARCA|152.0|budin-relleno-marmolado-con-chocolate|455265|Panadería y Repostería|Repostería|-
Pasta Frola De Batata 1u|JUMBO ARTESANAL MP|251.99|pasta-frola-elab-propia-batata-x-unidad|423674|Panadería y Repostería|Repostería|-
Budín Elaboración Propia Con Frutas Bañado En Chocolate 1 U|LA PANADERIA|169.99|budin-elaboracion-propia-con-frutas-banado-en-chocolate-1-u|535702|Panadería y Repostería|Repostería|-
Disco De Merengues X 190 Gr|FRESH MP|187.99|disco-de-merengues-x-190-gr|503028|Panadería y Repostería|Repostería|-
Tarta Con Puré De Manzana X 1 Kg|JUMBO ARTESANAL MP|419.99|tarta-con-pure-de-manzana-x-1-kg|504486|Panadería y Repostería|Repostería|-
Budin Nutrovo Limon Paquete 1 U|LA PANADERIA|84.9|budin-x-220-gr-4|472156|Panadería y Repostería|Repostería|-
Budin Nutrovo Vainilla Paquete 1 U|LA PANADERIA|84.9|budin-x-220-gr-2|472155|Panadería y Repostería|Repostería|-
Budín De Vainilla Y Frambuesa 330 Gr|SIN MARCA|149.0|budin-relleno-vainilla-con-frambuesa|423768|Panadería y Repostería|Repostería|-
Rosca De Pascua|LA PANADERIA|208.99|rosca-de-pascua-4|491082|Panadería y Repostería|Repostería|-
Tartaletas Dulces|SIN MARCA|149.0|tartaletas-dulces|503064|Panadería y Repostería|Repostería|-
Cookies Confitados|SIN MARCA|169.0|cookies-confitados|490947|Panadería y Repostería|Repostería|-
Torta Bizcochuelo De Vainilla 750 Gr|FRESH MP|313.99|torta-bizcochuelo-de-vainilla-750-gr|519860|Panadería y Repostería|Repostería|-
Bizcochuelo Chocolate|FRESH MP|313.99|bizcochuelo-chocolate|499755|Panadería y Repostería|Repostería|-
Muffin Vainilla|FRESH MP|55.0|muffin-vainilla|529018|Panadería y Repostería|Repostería|-
Muffin Vainilla Con Dulce De Leche|FRESH MP|55.0|muffin-vainilla-con-dulce-de-leche|529017|Panadería y Repostería|Repostería|-
Donut Glaseada|FRESH MP|38.99|donut-glaseada|505168|Panadería y Repostería|Repostería|-
Bavarois Limón|JUMBO ARTESANAL MP|125.99|bavarois-limon|504586|Panadería y Repostería|Repostería|-
Bavarois De Chocolate|JUMBO ARTESANAL MP|125.99|bavarois-de-chocolate|503060|Panadería y Repostería|Repostería|-
Bavarois Frutilla|JUMBO ARTESANAL MP|125.99|bavarois-frutilla|503059|Panadería y Repostería|Repostería|-
Porcion Torta Tres Leches Cuadrada|FRESH MP|199.0|porcion-torta-tres-leches-cuadrada|528508|Panadería y Repostería|Repostería|-
Cong Vigilante De Grasa|FRESH MP|14.99|cong-vigilante-de-grasa|490184|Panadería y Repostería|Repostería|-
Tarta De Chocolate Y Dulce De Leche Por Kg|JUMBO ARTESANAL MP|419.99|tarta-de-chocolate-y-dulce-de-leche-por-kg|491589|Panadería y Repostería|Repostería|-
Tapa De Merengue X 6 U|SIN MARCA|109.0|tapa-de-merengue-x-6-u|490088|Panadería y Repostería|Repostería|-
Pionono Sabor Chocolate X 200 Gr|FRESH MP|99.0|pionono-sabor-chocolate-x-200-gr|503037|Panadería y Repostería|Repostería|-
Pionono De Vainilla Salado 200 Gr|FRESH MP|99.0|pionono-de-vainilla-salado-200-gr|503036|Panadería y Repostería|Repostería|-
Budín De Chocolate Y Banana|SIN MARCA|149.0|budin-de-chocolate-y-banana|477589|Panadería y Repostería|Repostería|-
Magdalenas Marmolada X 250 Gr|FRESH MP|99.9|magdalenas-marmolada-x-250-gr-354106|371467|Panadería y Repostería|Repostería|-
Torta De Chocolate 1 Kg|JUMBO ARTESANAL MP|628.99|tortas-elaboracion-propia-12-2|423665|Panadería y Repostería|Repostería|-
Torta De Dulce De Leche 1 Kg|JUMBO ARTESANAL MP|523.99|tortas-elaboracion-propia-5-2|477925|Panadería y Repostería|Repostería|-
Torta Felicidades 1 Kg|JUMBO ARTESANAL MP|556.0|torta-felicidades-x-kg|423935|Panadería y Repostería|Repostería|-
Torta Reina 1 Kg|JUMBO ARTESANAL MP|523.99|tortas-elaboracion-propia-17|528376|Panadería y Repostería|Repostería|-
Empanada De Carne Por U|FRESH MP|55.0|empanada-carne-elab-propia-x-unidad|423844|Comidas Preparadas|Menú Caliente|-
Pollo Rostisado|LA COCINA|439.0|pollo-rotiseria-x-un-2|180804|Comidas Preparadas|Menú Caliente|-
Empanada De Jamón Y Queso|SIN MARCA|55.0|empanada-de-j-y-q-elaboracion-propia|423913|Comidas Preparadas|Menú Caliente|-
Lasaña De Ricota Y Verdura-bja-gr.-400|LA COCINA|219.0|lasana-de-ricota-y-verdura|451686|Comidas Preparadas|Menú Caliente|-
Canelones De Ricota Y Verdura-bja-gr.-400|FRESH MP|199.0|canelones-de-ricota-y-verdura|472953|Comidas Preparadas|Menú Caliente|-
Canelones De Jamón Y Queso-bja-gr.-400|FRESH MP|239.0|canelones-de-jamon-y-queso|451684|Comidas Preparadas|Menú Caliente|-
Empanadas Arabes Elaboración Propia X U|LA COCINA|55.0|empanadas-arabe-r|195126|Comidas Preparadas|Menú Caliente|-
Empanada árabe Por U|FRESH MP|55.0|empanada-arabe|194399|Comidas Preparadas|Menú Caliente|-
Empanada Caprese Por U|LA COCINA|55.0|empanadas-r-13|423824|Comidas Preparadas|Menú Caliente|-
Empanada De Carne|FRESH MP|55.0|empanadas-r-12|423823|Comidas Preparadas|Menú Caliente|-
Empanada De Pollo Por U|FRESH MP|55.0|empanadas-r-11|423822|Comidas Preparadas|Menú Caliente|-
Empanada De Queso Y Cebolla Por U|LA COCINA|55.0|empanadas-r-9|423820|Comidas Preparadas|Menú Caliente|-
Empanada China De Carne|LA COCINA|55.0|empanadas-r-3|472854|Comidas Preparadas|Menú Caliente|-
Empanada De Calabaza Y Queso Gouda|SIN MARCA|55.0|empanada-de-calabaza-y-queso-gouda|423708|Comidas Preparadas|Menú Caliente|-
Lentejas A La Criolla Elaboración Propia X Kg.|LA COCINA|296.99|lentejas-a-la-criolla-rotiseria|161231|Comidas Preparadas|Menú Caliente|-
Empanada De Atún|FRESH MP|55.0|empanada-rotiseria|536124|Comidas Preparadas|Menú Caliente|-
Papas Rústicas|FRESH MP|339.0|papas-rusticas|504627|Comidas Preparadas|Menú Caliente|-
Empanadasde Verdura X U (rotiseria)|FRESH MP|55.0|empanadas-r-5-2|250114|Comidas Preparadas|Menú Caliente|-
Lentejas A La Española Por Kg|LA COCINA|429.0|lentejas-r|195644|Comidas Preparadas|Menú Caliente|-
Empanada De Cordero|LA COCINA|41.9|empanada-r|185443|Comidas Preparadas|Menú Caliente|-
Empanadas De Jamón Y Queso Por U|FRESH MP|55.0|empanadas-r-10|423821|Comidas Preparadas|Menú Caliente|-
Lentejas A La Criolla X 1 Kg|LA COCINA|399.0|lentejas-a-la-criolla-x-1-kg|184367|Comidas Preparadas|Menú Caliente|-
Empanadas De Jamon Y Queso X U (rotiseria)|LA COCINA|55.0|empanadas-r-5|423755|Comidas Preparadas|Menú Caliente|-
Empanada De Humita  X U (rotiseria)|FRESH MP|55.0|empanada-rotiseria-8|172179|Comidas Preparadas|Menú Caliente|-
Empanada De Pollo|LA COCINA|55.0|empanadas-de-pollo-de-elaboracion-propia|585341|Comidas Preparadas|Menú Caliente|-
Empanada De Verdura Y Queso|SIN MARCA|55.0|empanada-de-verdura-y-queso|423709|Comidas Preparadas|Menú Caliente|-
Suprema De Pollo Grillada Por Kg|FRESH MP|629.0|suprema-r|427639|Comidas Preparadas|Menú Caliente|-
Pollo Grillé|FRESH MP|559.0|pollo-grille|500506|Comidas Preparadas|Menú Caliente|-
Tortilla De Papa|FRESH MP|399.0|tortilla-de-papa|500136|Comidas Preparadas|Menú Caliente|-
Tortilla De Verdura|FRESH MP|399.0|tortilla-de-verdura-2|500135|Comidas Preparadas|Menú Caliente|-
Pollo Con Pure|LA COCINA|189.0|pollo-con-fritas|467265|Comidas Preparadas|Menú Caliente|-
Menú Especial Disco Rotisería|LA COCINA|389.0|menu-especial-disco-rotiseria|462561|Comidas Preparadas|Menú Caliente|-
Peceto Roti-s/e-kg-1|LA COCINA|789.79|peceto-roti|240444|Comidas Preparadas|Menú Caliente|-
Empanada De Atún|LA COCINA|55.0|empanada-atun|206722|Comidas Preparadas|Menú Caliente|-
Empanada De Verdura Por U|LA COCINA|55.0|empanada-verdura|425074|Comidas Preparadas|Menú Caliente|-
Pastel De Carne Por Kg|LA COCINA|429.0|pastel-r|423872|Comidas Preparadas|Menú Caliente|-
Tarta De Cebolla Por Kg|SIN MARCA|499.0|tarta-de-cebolla|193493|Comidas Preparadas|Menú Caliente|-
Tarta De Puerros Por Kg|SIN MARCA|499.0|tarta-de-puerro|425054|Comidas Preparadas|Menú Caliente|-
Salmón Terrina Por Kg|LA COCINA|349.0|salmon-r-terrina|190656|Comidas Preparadas|Menú Caliente|-
Mini Tortilla Espinac-s/e-un.-1|LA COCINA|219.0|mini-tortilla-espinac|451653|Comidas Preparadas|Menú Caliente|-
Nuggets De Pollo-sadia-s/e-kg-1|SIN MARCA|399.9|nuggets-de-pollo|188427|Comidas Preparadas|Menú Caliente|-
Empanada De Roquefort Por U|LA COCINA|55.0|empanadas-r-14|423825|Comidas Preparadas|Menú Caliente|-
Empanada De Choclo Por U|LA COCINA|55.0|empanadas-r-8|424319|Comidas Preparadas|Menú Caliente|-
Bondiola Grillada X 1 Kg|LA COCINA|889.0|bondiola-grillada-x-1-kg|167193|Comidas Preparadas|Menú Caliente|-
Tarta De Jamón Y Queso Por Kg|SIN MARCA|699.0|tarta-de-jamon-y-queso-2|423655|Comidas Preparadas|Menú Caliente|-
Tarta Individual De Pollo|FRESH MP|199.9|tarta-ind-pollo-bs|451593|Comidas Preparadas|Menú Frío|-
Tarta Individual De Humita|FRESH MP|219.0|tarta-indiv-humita|472949|Comidas Preparadas|Menú Frío|-
Sushi 15 Piezas - Philadelphia, Niguiris Y New York|FRESH MP|389.0|sushi-15-piezas-philadelphia-niguiris-y-new-york|425293|Comidas Preparadas|Menú Frío|-
Tarta Individual De Zapallitos|FRESH MP|199.9|tarta-individual-de-zapallitos|472901|Comidas Preparadas|Menú Frío|-
Tarta Individual De Queso Y Cebolla|FRESH MP|199.9|tarta-indiv-queso-y-cebolla|423912|Comidas Preparadas|Menú Frío|-
Matambre Casero Por Kg|LA COCINA|979.0|matambre-r|423794|Comidas Preparadas|Menú Frío|-
Lengua A La Vinagreta (l)|FRESH MP|829.0|lengua-a-la-vinagreta-l|500133|Comidas Preparadas|Menú Frío|-
Arrollado De Pollo Por Kg|LA COCINA|669.0|arrollado-r-6|196181|Comidas Preparadas|Menú Frío|-
Tarta Individual De Calabaza Y Verdura  1u|FRESH MP|199.9|tarta-individual-de-calabaza-y-verdura|472903|Comidas Preparadas|Menú Frío|-
Tarta Individual De Jamón Y Queso|FRESH MP|219.0|tarta-individual-de-jamon-y-queso|472902|Comidas Preparadas|Menú Frío|-
Tarta Individual De Verdura 1u|FRESH MP|199.9|tarta-individual-de-verdura|423868|Comidas Preparadas|Menú Frío|-
Queso Sardo Rotiseria Para Transferencia X Kg|LA COCINA|713.99|queso-sardo-rotiseria-para-transferencia-x-kg|426345|Comidas Preparadas|Menú Frío|-
Flan Casero Elaboración Propia X Kg.|LA COCINA|199.0|flan-casero|472955|Comidas Preparadas|Postres|-
Budín De Pan Por Kg|LA COCINA|489.0|budin-dulce-r|196079|Comidas Preparadas|Postres|-
Tarta De Verdura Por Kg|SIN MARCA|499.0|tarta-de-verdura-por-1-kg|195266|Comidas Preparadas|Postres|-
Tintura Permanente Excellence Extra Profundo De L Oréal París 710 Rubio Profundo 47 Gr|EXCELLENCE|599.0|tintura-permanente-excellence-extra-profundo-de-l-oreal-paris-710-rubio-profundo-47-gr|583071|Perfumería|Cuidado Capilar|Coloración
Tintura Permanente Excellence Creme De L Oréal París 8 Rubio Claro 47 Gr|EXCELLENCE|599.0|tintura-permanente-excellence-creme-de-l-oreal-paris-8-rubio-claro-47-gr|583034|Perfumería|Cuidado Capilar|Coloración
Tintura Permanente Excellence Creme De L Oréal París 81 Rubio Claro Ceniza 47 Gr|EXCELLENCE|599.0|tintura-permanente-excellence-creme-de-l-oreal-paris-81-rubio-claro-ceniza-47-gr|583033|Perfumería|Cuidado Capilar|Coloración
Tintura Permanente Excellence Extra Profundo De L Oréal París 510 Castaño Claro Profundo 47 Gr|EXCELLENCE|599.0|tintura-permanente-excellence-extra-profundo-de-l-oreal-paris-510-castano-claro-profundo-47-gr|583072|Perfumería|Cuidado Capilar|Coloración
Kit Completo De Coloración Permanente Nutrisse Ultra Cobertura Tono 50 45 Gr|NUTRISSE|475.0|coloracion-nutrisse-permanente-43|584726|Perfumería|Cuidado Capilar|Coloración
Kit Completo De Coloración Permanente Nutrisse Ultra Cobertura Tono 80 45 Gr|NUTRISSE|439.0|coloracion-nutrisse-permanente-38|584721|Perfumería|Cuidado Capilar|Coloración
Tintura Permanente Excellence Creme De L Oréal París 5 Castaño Claro 47 Gr|EXCELLENCE|599.0|tintura-permanente-excellence-creme-de-l-oreal-paris-5-castano-claro-47-gr|583044|Perfumería|Cuidado Capilar|Coloración
Tintura Permanente Excellence Creme De L Oréal París 91 Rubio Muy Claro Ceniza 47 Gr|EXCELLENCE|579.0|tintura-permanente-excellence-creme-de-l-oreal-paris-91-rubio-muy-claro-ceniza-47-gr|583036|Perfumería|Cuidado Capilar|Coloración
Tintura Permanente Excellence Creme De L Oréal París 6 Rubio Oscuro 47 Gr|EXCELLENCE|599.0|tintura-permanente-excellence-creme-de-l-oreal-paris-6-rubio-oscuro-47-gr|583023|Perfumería|Cuidado Capilar|Coloración
Tintura Permanente Excellence Creme De L Oréal París 3 Castaño Oscuro 47 Gr|EXCELLENCE|579.0|tintura-permanente-excellence-creme-de-l-oreal-paris-3-castano-oscuro-47-gr|583009|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Rubio Claro 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-rubio-claro-45-gr|562397|Perfumería|Cuidado Capilar|Coloración
Koleston Kit No 80 Rubio Claro It|KOLESTON|505.0|koleston-kit-no-80-rubio-claro-it|537910|Perfumería|Cuidado Capilar|Coloración
Agua Oxigenada Issue Crema Volumen 20 120 Ml|ISSUE|61.0|agua-oxigenada-issue-2|550642|Perfumería|Cuidado Capilar|Coloración
Kit Completo De Coloración Permanente Nutrisse Ultra Cobertura Tono 30  45 Gr|NUTRISSE|439.0|coloracion-nutrisse-permanente-42|584725|Perfumería|Cuidado Capilar|Coloración
Kit Completo De Coloración Permanente Nutrisse Ultra Cobertura Tono 60 45 Gr|NUTRISSE|439.0|coloracion-nutrisse-permanente-39|584722|Perfumería|Cuidado Capilar|Coloración
Kit Completo De Coloración Permanente Nutrisse Clásico Tono 81  45 Gr|NUTRISSE|475.0|coloracion-nutrisse-permanente-17|584699|Perfumería|Cuidado Capilar|Coloración
Tintura Permanente Excellence Creme De L Oréal París 634 Chocolate 47 Gr|EXCELLENCE|599.0|tintura-permanente-excellence-creme-de-l-oreal-paris-634-chocolate-47-gr|583039|Perfumería|Cuidado Capilar|Coloración
Coloración Nutrisse Permanente 61|NUTRISSE|439.0|coloracion-nutrisse-permanente-2|584692|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-3|562393|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Rubio Dorado 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-rubio-dorado-45-gr|562389|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-2|556524|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Rubio Oscuro 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-rubio-oscuro-45-gr|556522|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Chocolate 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-chocolate-45-gr|556521|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Castaño Claro 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-castano-claro-45-gr|556520|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Castaño Oscuro 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-castano-oscuro-45-gr|556519|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Negro Intenso 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-negro-intenso-45-gr|556518|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Rubio Ceniza 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-rubio-ceniza-45-gr|556517|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier|556516|Perfumería|Cuidado Capilar|Coloración
Mini Kit Coloracion Cor Intensa Garnier Castaño 45 Gr|Cor Intensa|265.0|mini-kit-coloracion-cor-intensa-garnier-castano-45-gr|556515|Perfumería|Cuidado Capilar|Coloración
Coloración Nutrisse Permanente 10.13 Maracuyá|NUTRISSE|485.0|coloracion-nutrisse-permanente-10-13-maracuya|584739|Perfumería|Cuidado Capilar|Coloración
Coloración Nutrisse Permanente 10.1 Lima|NUTRISSE|485.0|coloracion-nutrisse-permanente-10-1-lima|584738|Perfumería|Cuidado Capilar|Coloración
Coloración Issue 3d Kit Decolorante+tono Rubio|ISSUE|259.0|coloracion-issue-3d-kit-decolorante-tono-rubio|551834|Perfumería|Cuidado Capilar|Coloración
