codigo de barras;descripcion;pesos;unidades;utilidad;procentaje;acumulado;tipo
7791130015004 ;VANISH DOY PACK X 400 ML; 69 ; 7 ; 27 ;0,01%;#°REF!;
;VI√êAS DE BALBO BORGO√êA DAMA X 4650 CM3; 373 ; 7 ; 51 ;0,01%;#°REF!;
7794538000856 ;VILLA RICA MANZANILLA X 25 SAQ; 31 ; 7 ; 12 ;0,01%;#°REF!;
7791290005525 ;VIM LAVANDINA GEL CITRUS 750ML; 99 ; 7 ; 30 ;0,01%;#°REF!;
7794440045419 ;VIRULANA GUANTE MULTIUSO CHICO; 100 ; 7 ; 39 ;0,01%;#°REF!;
7791130011310 ;WOOLITE CLASICO X 450 ML; 54 ; 7 ; 11 ;0,01%;#°REF!;
7790060043842 ;MAXIMO ARROZ X 500G; 44 ; 6 ; 12 ;0,01%;#°REF!;arroz
7790787153671 ;ILOLAY DULCE DE LECHE REPOSTERO X 400 G; 56 ; 6 ; 13 ;0,01%;#°REF!;dulce_leche
7790080031195 ;SANCOR DULCE DE LECHE X 1 K; 144 ; 6 ; 32 ;0,01%;#°REF!;dulce_leche
7798053332065 ;FIDEO RIVOLI MACARRONCITO X 500G; 23 ; 6 ; 8 ;0,01%;#°REF!;fideo
7798031150568 ;KNORR FIDEO CODITO X 500 G; 41 ; 6 ; 11 ;0,01%;#°REF!;fideo
7795907000316 ;LUCCHETTI FIDEO TIRABUSON X 500 G; 44 ; 6 ; 11 ;0,01%;#°REF!;fideo
7797470000922 ;MAROLIO FIDEO AVE MARIA 500G; 24 ; 6 ; 7 ;0,01%;#°REF!;fideo
7792389001152 ;DETER.BORA MAGIC NARJ.600ML.; 44 ; 6 ; 20 ;0,01%;#°REF!;jabon
7791290002661 ;JABON P.ALA MATIC C/VIVERE 3KG; 243 ; 6 ; 71 ;0,01%;#°REF!;jabon
7791293018089 ;JABON T.LUX DEGUSTAME 125G.3U; 85 ; 6 ; 35 ;0,01%;#°REF!;jabon
7790990586143 ;LIMOL JABON SUAVIDAD DE PETALOS 3X90; 38 ; 6 ; 12 ;0,01%;#°REF!;jabon
7791293018072 ;LUX JABON DEGUSTAME 125G.; 29 ; 6 ; 10 ;0,01%;#°REF!;jabon
7790990992210 ;ZORRO JABON P. L.M C/SUAV.3K; 209 ; 6 ; 64 ;0,01%;#°REF!;jabon
7798077072008 ;ZUKO CERO JUGO P. NARANJA 9G; 5 ; 6 ; 2 ;0,01%;#°REF!;jugo
7790580151201 ;BUTTER TOFFEES LECHE X 150 G; 46 ; 6 ; 16 ;0,01%;#°REF!;leche
7790740528775 ;PLUSBELLE AC LECHE DE ALM X 1LTS; 71 ; 6 ; 23 ;0,01%;#°REF!;leche
7794000451339 ;HELLMANNS MAYONESA LIGHT X 350 CC; 52 ; 6 ; 17 ;0,01%;#°REF!;mayonesa
7794000401297 ;HELLMANNS MAYONESA POMO FLEX X 350 G; 65 ; 6 ; 26 ;0,01%;#°REF!;mayonesa
7791813421269 ;PEPSI X 1500 CC MAX; 70 ; 6 ; 17 ;0,01%;#°REF!;pepsi
7793940376641 ;LA SERENISIMA QUESO EN HEBRAS 4 QUESOS; 74 ; 6 ; 15 ;0,01%;#°REF!;queso
7790080027532 ;THOLEM 4 QUESOS X 190 G; 58 ; 6 ; 12 ;0,01%;#°REF!;queso
7790080027822 ;THOLEM LIGHT 4 QUESOS 190 G; 60 ; 6 ; 13 ;0,01%;#°REF!;queso
7794000590182 ;TIRABUZONES SSA.QUESO KNORR207; 89 ; 6 ; 27 ;0,01%;#°REF!;queso
7790079010835 ;PALADINI SALCHICHAS X 12 UNDS; 109 ; 6 ; 34 ;0,01%;#°REF!;salchicha
7899026468979 ;ELVIVE SHAMP.CAIDA RES.200ML.; 97 ; 6 ; 43 ;0,01%;#°REF!;shampoo
7501001133283 ;HEAD SHOULDERS SHAMP 2 EN 1 X 400 ML; 219 ; 6 ; 90 ;0,01%;#°REF!;shampoo
7506195142042 ;HEAD SHOULDERS SHAMPOO RELAX 400 ML; 205 ; 6 ; 78 ;0,01%;#°REF!;shampoo
7501007465562 ;PANTENE SHAMP BRILLO X 400 CC; 131 ; 6 ; 26 ;0,01%;#°REF!;shampoo
7501001303396 ;PANTENE SHAMP CONTROL CAIDA X 200 ML; 92 ; 6 ; 29 ;0,01%;#°REF!;shampoo
7506195120057 ;SHAMP.H&S SH MANZANA FRESH 2; 90 ; 6 ; 31 ;0,01%;#°REF!;shampoo
7791293015170 ;SHAMP.SEDAL PRO NAT.200ML.; 62 ; 6 ; 21 ;0,01%;#°REF!;shampoo
7790480089307 ;GREEN GILLS TE VERDE X 25; 47 ; 6 ; 12 ;0,01%;#°REF!;te
7790150696859 ;LA VIRGINIA TE BLANCO X 25 SAQ; 47 ; 6 ; 14 ;0,01%;#°REF!;te
7797470001950 ;MAROLIO TE X 100; 56 ; 6 ; 22 ;0,01%;#°REF!;te
7791445053005 ;CRUZ DE MALTA YERBA BOLDO Y MENTA X 500; 86 ; 6 ; 22 ;0,01%;#°REF!;yerba
7790411000029 ;ROSAMONTE YERBA MATE ESP X 500 G; 87 ; 6 ; 24 ;0,01%;#°REF!;yerba
7790411000500 ;ROSAMONTE YERBA MATE SUAVE X 500 G; 76 ; 6 ; 20 ;0,01%;#°REF!;yerba
7791445001037 ;YERBA CRUZ DE MALTA DESP.500G; 67 ; 6 ; 19 ;0,01%;#°REF!;yerba
7790387014020 ;YERBA UNION C/P.500G; 69 ; 6 ; 18 ;0,01%;#°REF!;yerba
7506195119723 ;ACE LIQUIDO C/SUAV X 1500; 162 ; 6 ; 46 ;0,01%;#°REF!;
7791337580855 ;ACTIMEL MULTIFRUTA 0 X 100 G; 15 ; 6 ; 4 ;0,01%;#°REF!;
7791337580121 ;ACTIMEL NATURAL X 100 CC; 15 ; 6 ; 4 ;0,01%;#°REF!;
7791337580022 ;ACTIMEL O% FRUTILLA; 16 ; 6 ; 5 ;0,01%;#°REF!;
7791130013833 ;AIR WICK DESOD. AMBIENTE FLORES MAN X 3; 41 ; 6 ; 12 ;0,01%;#°REF!;
7791290001350 ;ALA ULTRA LIMA X 300 ML; 49 ; 6 ; 15 ;0,01%;#°REF!;
7791274196416 ;ALGABO FOOT POLVO P/PIES X 200 G; 53 ; 6 ; 24 ;0,01%;#°REF!;
7791274196430 ;ALGABO GEL 2 EFECTO HUMEDO X 150 G; 49 ; 6 ; 31 ;0,01%;#°REF!;
7790150030073 ;ALICANTE AJI TRITURADO X 50 G; 23 ; 6 ; 9 ;0,01%;#°REF!;
7790150052402 ;ALICANTE ESENCIA DE VAINILLA X 28 CM3; 22 ; 6 ; 8 ;0,01%;#°REF!;
7790895640445 ;AQUARIUS PERA X 500 CC; 33 ; 6 ; 8 ;0,01%;#°REF!;
7791150936105 ;ARLISTAN CAPPUCCINO 220 G; 150 ; 6 ; 42 ;0,01%;#°REF!;
7791293028187 ;AXE FUSION X 160 ML; 98 ; 6 ; 36 ;0,01%;#°REF!;
7793253400170 ;AYUDIN COCINA DOBLE ACCION X 250 CC; 24 ; 6 ; 9 ;0,01%;#°REF!;
7790132094253 ;AYUDIN ROPA BLANCA X 2LTS; 64 ; 6 ; 22 ;0,01%;#°REF!;
7793970551087 ;BABELITO OLEO CALCAREO 500 ML; 149 ; 6 ; 54 ;0,01%;#°REF!;
7806500780656 ;BABYSEC CLASICO C/ BARRERA G 40 UNDS; 208 ; 6 ; 55 ;0,01%;#°REF!;
7790250041061 ;BABYSEC ULTRA M X 18; 103 ; 6 ; 28 ;0,01%;#°REF!;
7790250041894 ;BABYSEC ULTRA XXG X 48 UNID; 369 ; 6 ; 89 ;0,01%;#°REF!;
7791200004662 ;BOLS LICOR CHOC X 200; 30 ; 6 ; 2 ;0,01%;#°REF!;
7790580304300 ;BON O BON CREMA DE X 320 G; 107 ; 6 ; 28 ;0,01%;#°REF!;
7792389001190 ;BORA PLUS ALOE VERA X 600CC; 42 ; 6 ; 18 ;0,01%;#°REF!;
7790645003315 ;CARACAS MORRONES 220G; 44 ; 6 ; 14 ;0,01%;#°REF!;
7791996130569 ;CHAQUIAGO BATATITAS EN ALMIBAR X 454 G; 95 ; 6 ; 17 ;0,01%;#°REF!;
;CIF LIMP. DIA. BA√êO X 500 ML; 56 ; 6 ; 19 ;0,01%;#°REF!;
7501058743121 ;COBRA CERA LIQ.P/ CALZADO NEGRO X 60 ML; 109 ; 6 ; 40 ;0,01%;#°REF!;
7509546028019 ;COLGATE TOTAL 12 PROF CLEAN X 100G; 83 ; 6 ; 26 ;0,01%;#°REF!;
7793046007845 ;CORMILLOT MERM LIGHT HIGO X390; 54 ; 6 ; 16 ;0,01%;#°REF!;
7793940327001 ;CRECER 2 . 250 CC; 24 ; 6 ; 0 ;0,01%;#°REF!;
7794490610346 ;CREMA HINDS VIT.A P.SECA 350ML; 122 ; 6 ; 44 ;0,01%;#°REF!;
7793620000613 ;DAYS KOTEX NORMAL 8 U; 30 ; 6 ; 10 ;0,01%;#°REF!;
7794626001949 ;DAYS TEENS TOALL NORM.C/A 8; 42 ; 6 ; 15 ;0,01%;#°REF!;
7790154000027 ;DEL VALLE ANANA FIZZ X 710 CC; 56 ; 6 ; 5 ;0,01%;#°REF!;
8411061291511 ;DIAVOLO DEO X 150 ML; 122 ; 6 ; 45 ;0,01%;#°REF!;
7613032864323 ;DOLCA MANCHADA X 160G; 103 ; 6 ; 34 ;0,01%;#°REF!;
7793359000021 ;DOMINGO HERM REGIONAL TINTO X 4650; 447 ; 6 ; 139 ;0,01%;#°REF!;
7891150008854 ;DOVE COLOR DURADERO ACOND X 200 ML; 87 ; 6 ; 35 ;0,01%;#°REF!;
7891150008878 ;DOVE HIDRAT. INTENSA ACOND X 200 ML; 80 ; 6 ; 28 ;0,01%;#°REF!;
7791290783423 ;DRIVE MATIC VIOLETA Y MENTA X 400; 26 ; 6 ; 6 ;0,01%;#°REF!;
7793046008026 ;DULCOR ZAPALLO X 500 G; 30 ; 6 ; 9 ;0,01%;#°REF!;
7790520986610 ;ECHO LAVANDA X 900 CC; 90 ; 6 ; 27 ;0,01%;#°REF!;
7791625008719 ;ECO BOLSA RESIDUO 45X60 CM; 57 ; 6 ; 26 ;0,01%;#°REF!;
7899026457133 ;ELVIVE ACON REP.TOTAL 5 200ML.; 97 ; 6 ; 39 ;0,01%;#°REF!;
7791130018135 ;ESPADOL JAB ORIGINAL 2X90G; 64 ; 6 ; 21 ;0,01%;#°REF!;
7791130018128 ;ESPADOL SKINCARE X 180G; 65 ; 6 ; 22 ;0,01%;#°REF!;
7791625007064 ;EXTRALIMP ESCOBILLO GONDOLA LA; 145 ; 6 ; 61 ;0,01%;#°REF!;
;EXTRALIMP PA√êO FIBRA VAJILLA RELUCIENTE; 24 ; 6 ; 17 ;0,01%;#°REF!;
7791625005725 ;EXTRALIMP TRAPO BLANCO CONSORCIO; 54 ; 6 ; 18 ;0,01%;#°REF!;
7793890030532 ;FARGO TAPAS PARA EMPANADA P/FREIR X 453; 51 ; 6 ; 15 ;0,01%;#°REF!;
7790040534605 ;FORMIS FRUTILLA X 108 G; 23 ; 6 ; 7 ;0,01%;#°REF!;
7622300237318 ;GELATINA ROYAL SIN SABOR 35G; 32 ; 6 ; 8 ;0,01%;#°REF!;
7702018093021 ;GILLETTE MACH 3 REP+ MAQ.; 135 ; 6 ; 83 ;0,01%;#°REF!;
7790520985194 ;GLADE 2 EN 1 REP ECON X 35 G; 56 ; 6 ; 17 ;0,01%;#°REF!;
7790580626907 ;GODET BIZCOCHUELO COCO X 480 G; 50 ; 6 ; 15 ;0,01%;#°REF!;
7790045824909 ;GRANIX BIZCOCHOS GIRASOL X 180 G; 29 ; 6 ; 8 ;0,01%;#°REF!;
7790045823889 ;GRANIX GALLETA LINO X 185 G; 28 ; 6 ; 8 ;0,01%;#°REF!;
7794440045921 ;GUANTES PLUMITA MEDIANO; 53 ; 6 ; 20 ;0,01%;#°REF!;
7791130000765 ;HARPIC BLOQ PARA MOCHILA PINO X 50 G; 70 ; 6 ; 24 ;0,01%;#°REF!;
7794000401372 ;HELLMANNS MAY X 1 KG; 98 ; 6 ; 27 ;0,01%;#°REF!;
7794640610318 ;HINDS CREMA P/CUERPO X 75 ML; 47 ; 6 ; 17 ;0,01%;#°REF!;
7794490610322 ;HINDS CREMA X 150; 68 ; 6 ; 24 ;0,01%;#°REF!;
7794490610339 ;HINDS CREMA X 250 ML; 85 ; 6 ; 31 ;0,01%;#°REF!;
7794626923173 ;HUGGIES CLASSIC G X 30; 268 ; 6 ; 88 ;0,01%;#°REF!;
7794626925337 ;HUGGIES CLASSIC RN AMARILLO X 20 UNID; 122 ; 6 ; 37 ;0,01%;#°REF!;
7790787006892 ;ILOLAY BEBIBLE DESCREMADO FRUTILLA X 190; 23 ; 6 ; 6 ;0,01%;#°REF!;
7790787087341 ;ILOLAY FLAN VAINILLA C/DULCE D LECHE X 1; 24 ; 6 ; 7 ;0,01%;#°REF!;
;ILOLAY PATEGRAS X 1 K; 455 ; 6 ; 171 ;0,01%;#°REF!;
7790787003433 ;ILOLAY POR SALUT UNTABLE X 200 G; 59 ; 6 ; 14 ;0,01%;#°REF!;
7791293001579 ;IMPULSE MUSK X 107G; 85 ; 6 ; 35 ;0,01%;#°REF!;
;JESI HERMET RED 2.20L; 106 ; 6 ; 53 ;0,01%;#°REF!;
7790010989077 ;JOHNSONS TOALL.HUM.OLORC 70UN; 89 ; 6 ; 29 ;0,01%;#°REF!;
;JOVIFEL PULVERIZADOR COLOR; 48 ; 6 ; 24 ;0,01%;#°REF!;
;JOVIFEL SECADOR P/VIDRIOS; 44 ; 6 ; 24 ;0,01%;#°REF!;
7798027602507 ;JUANCHO TRAPO DE PISO BLANCO SUAVE; 52 ; 6 ; 20 ;0,01%;#°REF!;
7794000552722 ;KNORR CALDOS P/ SABORIZAR GALLINA X 4; 29 ; 6 ; 10 ;0,01%;#°REF!;
7794000566408 ;KNORR QUICK LIGHT ESPINACA X 40G; 45 ; 6 ; 13 ;0,01%;#°REF!;
7794000595026 ;KNORR QUICK POLLO LIGHT X 47.5 G; 43 ; 6 ;-21 ;0,01%;#°REF!;
7793360806308 ;LA CAMPAGNOLA MERMELADA ARANDANO X 454 G; 92 ; 6 ; 29 ;0,01%;#°REF!;
;LA ESPA√êOLA POROTO PALLARES X 500 G; 78 ; 6 ; 24 ;0,01%;#°REF!;
7790150078648 ;LA VIRGINIA BOLDO X 50 SAQ; 51 ; 6 ; 16 ;0,01%;#°REF!;
;LARIO SALCHICHON PRIMAVERA K; 197 ; 6 ; 79 ;0,01%;#°REF!;
7793253341343 ;LAVANDINA AYUDIN FLORES 2LT; 55 ; 6 ; 15 ;0,01%;#°REF!;
7791130104326 ;LIMP.HARPIC POWER CITRUS 500C; 79 ; 6 ; 26 ;0,01%;#°REF!;
;LIMP.LIQ.AYUDIN BA√ëO DP 900ML; 95 ; 6 ; 30 ;0,01%;#°REF!;
;LUMILAGRO REPUESTO; 233 ; 6 ; 88 ;0,01%;#°REF!;
7793699000682 ;M&K LAVANDINA X 2L; 45 ; 6 ; 14 ;0,01%;#°REF!;
7506195176764 ;MAGISTRAL NARANJA X 300; 66 ; 6 ; 26 ;0,01%;#°REF!;
7790387711820 ;MANZANILLA TARAGUI X 25 SAQ; 29 ; 6 ; 9 ;0,01%;#°REF!;
8004200129006 ;MAPA PLISSE GUANTE EXTRA GRANDE; 113 ; 6 ; 40 ;0,01%;#°REF!;
7797470004784 ;MAROLIO AMARGO LIMON X 1500 CC; 34 ; 6 ; 9 ;0,01%;#°REF!;
7797470001288 ;MAROLIO COCTEL DE FRUTAS X 820 G; 68 ; 6 ; 20 ;0,01%;#°REF!;
7797470000410 ;MAROLIO SALSA POTUGUESA 360 G; 25 ; 6 ; 7 ;0,01%;#°REF!;
7790070316295 ;MATARAZZO PENNE RIGATE X 500 G; 50 ; 6 ; 15 ;0,01%;#°REF!;
7790628102653 ;MAURI VAINILLAS X 70 X 800 G; 110 ; 6 ; 31 ;0,01%;#°REF!;
7797906000700 ;MC CAIN PAPAS PRE-FRITAS TRAD X 400 G; 73 ; 6 ; 23 ;0,01%;#°REF!;
7797906000380 ;MC CAIN PAPAS PRE-FRITAS TRAD X 720 G; 125 ; 6 ; 40 ;0,01%;#°REF!;
7790040345201 ;MERCI FRUTILLA X 150 G; 18 ; 6 ; 5 ;0,01%;#°REF!;
7790520155047 ;MISTER MUSCULO VIDRIOS Y MULTIUSO X 500; 29 ; 6 ; 10 ;0,01%;#°REF!;
7790520001221 ;MR MUSCULO CREMA LAVANDA X 450 CM; 47 ; 6 ; 17 ;0,01%;#°REF!;
;MR MUSCULO LIMP.BA√ëO DP500+100; 51 ; 6 ; 17 ;0,01%;#°REF!;
7790520987358 ;MRMUSULO LIMP. L ANTIGR.900ML; 61 ; 6 ; 22 ;0,01%;#°REF!;
7793360005312 ;NEREIDA ATUN EN ACEITE DESM X 120 G; 60 ; 6 ; 21 ;0,01%;#°REF!;
7790263110471 ;OKEBON CHIPS CHOC.275G; 44 ; 6 ; 13 ;0,01%;#°REF!;
7506195132043 ;ORAL B CRE.DENT. PRO SALUD 70G; 74 ; 6 ; 23 ;0,01%;#°REF!;
7622300439316 ;OREO BAN Y DDL.111 G; 35 ; 6 ; 9 ;0,01%;#°REF!;
7622300249014 ;OREO RELL.FRAM.Y VA.111G; 35 ; 6 ; 9 ;0,01%;#°REF!;
7790079000546 ;PALADINI MORTADELA X 400 G; 134 ; 6 ; 50 ;0,01%;#°REF!;
7790079000904 ;PALADINI MORTADELA X 500 G; 146 ; 6 ; 57 ;0,01%;#°REF!;
7506295324270 ;PAMPERS BABYSAN XG 44UN; 513 ; 6 ; 139 ;0,01%;#°REF!;
7791813421412 ;PASO DE LOS TOROS POMELO LIGHT X 1500 CC; 68 ; 6 ; 16 ;0,01%;#°REF!;
7791293689104 ;PATRICHS AIR X 105 G; 71 ; 6 ; 27 ;0,01%;#°REF!;
;PLUMERO CH X 1 UND; 73 ; 6 ; 32 ;0,01%;#°REF!;
;PLUMERO M X 1 UND; 116 ; 6 ; 38 ;0,01%;#°REF!;
7790990586020 ;PLUSBELLE JAB CER 3X125G; 73 ; 6 ; 25 ;0,01%;#°REF!;
7793253027452 ;POET BEBE X 1800 CC; 64 ; 6 ; 21 ;0,01%;#°REF!;
;POETT DESOD BEBE X 400 ML; 56 ; 6 ; 18 ;0,01%;#°REF!;
7793253039264 ;POETT DESOD ESPIRITU JOVEN X 360 ML; 54 ; 6 ; 16 ;0,01%;#°REF!;
7791130101950 ;POLYCERA LUSTRA MUEBLE AEROSOL X 346 ML; 83 ; 6 ; 30 ;0,01%;#°REF!;
7791337303072 ;POSTRE SER TENT.CHOCOL.105G 2U; 44 ; 6 ; 11 ;0,01%;#°REF!;
7794122013071 ;POXI-RAM X 25 ML; 55 ; 6 ; 17 ;0,01%;#°REF!;
7794626002014 ;PROT.DIA.MULTIF.PH BAL.20U; 52 ; 6 ; 16 ;0,01%;#°REF!;
7790748235095 ;PUGLISI CABALLA AL NATURAL X 380 G; 89 ; 6 ; 31 ;0,01%;#°REF!;
7794059000243 ;QUERICO DOBLADITO ROJO X 500 G; 39 ; 6 ; 10 ;0,01%;#°REF!;
7798113111715 ;RANDOM CEP/DENT. L-171; 30 ; 6 ; 30 ;0,01%;#°REF!;
7790040719804 ;REX ORIGINAL X 125 G; 41 ; 6 ; 11 ;0,01%;#°REF!;
7791293990644 ;REXONA MEN ANTITRANPIRANTE X 105 G; 106 ; 6 ; 35 ;0,01%;#°REF!;
7791293990651 ;REXONA MEN QUANTUM ANTI X 105 G; 109 ; 6 ; 38 ;0,01%;#°REF!;
7622300398545 ;ROCOCO 160 G.; 36 ; 6 ; 10 ;0,01%;#°REF!;
7798061891165 ;ROMYL FILM 30 MTS; 48 ; 6 ; 19 ;0,01%;#°REF!;
7798061891691 ;ROMYL REPASADOR CLASICO; 65 ; 6 ; 36 ;0,01%;#°REF!;
7790040947603 ;RUMBA CHOCOLATOSA 112G; 28 ; 6 ; 7 ;0,01%;#°REF!;
7790580716806 ;SALADIX SNACKS CALABRESA X 100 G; 34 ; 6 ; 12 ;0,01%;#°REF!;
7793360933905 ;SALSATI SALSA AJO Y CEBOLLA DP X 340 G; 35 ; 6 ; 10 ;0,01%;#°REF!;
7790080053272 ;SANCOR BEBE 1 (UNO) POLVO X 800 G; 493 ; 6 ; 108 ;0,01%;#°REF!;
7790080053449 ;SANCOR BEBE 3 (TRES) X 800 G; 365 ; 6 ; 80 ;0,01%;#°REF!;
;SANCOR POR SALUT X 1 K; 415 ; 6 ; 142 ;0,01%;#°REF!;
;SANTA ANA BORGO√êA X 1250; 87 ; 6 ; 27 ;0,01%;#°REF!;
7791293010496 ;SEDAL SH LISO EXTREMO NUEVO X 200; 62 ; 6 ; 26 ;0,01%;#°REF!;
7791337115873 ;SER FLAN TENT.CHOCOL.105G 2UN; 47 ; 6 ; 13 ;0,01%;#°REF!;
7793940034107 ;SERENITO COMBINADO VAINILLA Y CHO; 29 ; 6 ; 9 ;0,01%;#°REF!;
7797599231320 ;SIERRA PINTADA COPOS AZUC X 200G; 30 ; 6 ; 6 ;0,01%;#°REF!;
;SILLON INFANTIL; 182 ; 6 ; 69 ;0,01%;#°REF!;
7791290004214 ;SUAV.VIVERE DIA A DIA DP.900; 54 ; 6 ; 22 ;0,01%;#°REF!;
7791293008394 ;SUAVE ACON MANZA X 930; 67 ; 6 ; 21 ;0,01%;#°REF!;
7791293973203 ;SUAVE ACON MIEL Y ALME X 930; 68 ; 6 ; 22 ;0,01%;#°REF!;
7791293016474 ;SUAVE SH FRUTOS ROJOS X 930; 65 ; 6 ; 20 ;0,01%;#°REF!;
7791293016603 ;SUAVE SH JAZMINY 930ML; 68 ; 6 ; 23 ;0,01%;#°REF!;
7790387000306 ;TE TARAGUI TILO 10S; 28 ; 6 ; 8 ;0,01%;#°REF!;
7794600007233 ;TERRABUSI HELLICES 500G; 42 ; 6 ; 12 ;0,01%;#°REF!;
7790080027525 ;THOLEM AZUL ESTILO FRANCES X 190 G; 61 ; 6 ; 14 ;0,01%;#°REF!;
7790080027563 ;THOLEM LIGHT CLASICO X 190 G; 58 ; 6 ; 12 ;0,01%;#°REF!;
7793620001702 ;TOALL.FEM.LINA NORMAL S/A 8U; 19 ; 6 ; 7 ;0,01%;#°REF!;
;TRES PLUMAS CAFE AL CO√ëAC X 750 CC; 150 ; 6 ; 45 ;0,01%;#°REF!;
7790127000184 ;VANOLI ACEITUNAS RELLENAS X 330 G; 61 ; 6 ; 22 ;0,01%;#°REF!;
7790127000764 ;VANOLI CHIMI CHURRI X 190 ML; 54 ; 6 ; 17 ;0,01%;#°REF!;
7798062548686 ;VILLA DEL SUR LEVITE POMELO X 500; 27 ; 6 ; 8 ;0,01%;#°REF!;
7794538000528 ;VILLA RICA AZUCAR IMPALPABLE X 500 G; 59 ; 6 ; 22 ;0,01%;#°REF!;
7790290000431 ;VITTONE FERNET X 750 CC; 96 ; 6 ; 42 ;0,01%;#°REF!;
7791130021036 ;WOOLITE ROPA FINA X 120; 22 ; 6 ; 8 ;0,01%;#°REF!;
7792389000551 ;X5 MMM DOBLE ACC X 360CC; 83 ; 6 ; 22 ;0,01%;#°REF!;
;YESI COPA PLASTICO POSTRE; 24 ; 6 ; 9 ;0,01%;#°REF!;
7798153810197 ;ZUCOA BANANA X 180 G; 26 ; 6 ; 7 ;0,01%;#°REF!;
7796613001987 ;CAFE M&K INSTANTANEO 170G; 94 ; 5 ; 27 ;0,00%;#°REF!;cafÈ
7790150091814 ;LA VIRGINIA CAFE INST CLAS EN SOB X 36; 100 ; 5 ; 31 ;0,00%;#°REF!;cafÈ
7790150091494 ;LA VIRGINIA CAFE INSTANTANEO X 170 G; 113 ; 5 ; 35 ;0,00%;#°REF!;cafÈ
7793940044007 ;LA SERENISIMA DULCE DE LECHE EST.COL. X; 110 ; 5 ; 25 ;0,00%;#°REF!;dulce_leche
7795907000323 ;LUCCHETTI FIDEO MOSTACHOLI X 500 G; 39 ; 5 ; 11 ;0,00%;#°REF!;fideo
7790230033116 ;MATARAZZO FIDEO FETTU ESPIN X 500 G; 48 ; 5 ; 12 ;0,00%;#°REF!;fideo
7798138552548 ;MOLTO FIDEO CELENTANO 500G; 25 ; 5 ; 7 ;0,00%;#°REF!;fideo
7794600002870 ;TERRABUSI FIDEOS TIRABUZONES X 500 G; 42 ; 5 ; 13 ;0,00%;#°REF!;fideo
7790895001451 ;COCA COLA X 1500 CC LIGHT; 55 ; 5 ; 10 ;0,00%;#°REF!;gaseosa
7791070004526 ;CAMPANITA PAPEL HIGIENICO UNID; 7 ; 5 ; 7 ;0,00%;#°REF!;higienico
7791290004689 ;CIF DETER. ACIVE GEL 300ML; 51 ; 5 ; 16 ;0,00%;#°REF!;jabon
7791290004535 ;DETER.CIF ACTIVE GEL LIMON 300; 51 ; 5 ; 17 ;0,00%;#°REF!;jabon
7793699000651 ;ESENCIAL JABON LIQUIDO X 800 ML; 77 ; 5 ; 26 ;0,00%;#°REF!;jabon
7790787208067 ;ILOLAY LECHE EN POLVO VITA X 400 G; 106 ; 5 ; 28 ;0,00%;#°REF!;leche
7793940746000 ;LECHE SERECOL FITO.O3 E.X.1LT; 73 ; 5 ; 16 ;0,00%;#°REF!;leche
7790740528676 ;PLUSBELLE SH LECHE DE AL X 1 LTS; 55 ; 5 ; 16 ;0,00%;#°REF!;leche
7794000956735 ;WILDE MAYONESA X 2900 CC; 133 ; 5 ; 41 ;0,00%;#°REF!;mayonesa
7791620002033 ;DANICA MOSTAZA AMERIC.DP.220; 25 ; 5 ; 7 ;0,00%;#°REF!;mostaza
7790787002443 ;ILOLAY QUESO VITA MAGRO X 200 G; 59 ; 5 ; 17 ;0,00%;#°REF!;queso
7790080027815 ;THOLEM UNTABLE LIGHT QUESO AZUL; 49 ; 5 ; 10 ;0,00%;#°REF!;queso
7791274195914 ;ALGABO COMBO SHAMPOO/ACON.+CREMA; 112 ; 5 ; 45 ;0,00%;#°REF!;shampoo
7501001164676 ;PANTENE SHAMP AMINO PRO-V X 200 ML; 79 ; 5 ; 26 ;0,00%;#°REF!;shampoo
7501001169091 ;PANTENE SHAMP RIZOS DEFINIDOS X 200 ML; 79 ; 5 ; 28 ;0,00%;#°REF!;shampoo
7790150696835 ;LA VIRGINIA TE C/FRUTAS TROPICALES X 25; 37 ; 5 ; 12 ;0,00%;#°REF!;te
7790387010329 ;TARAGUI TE FIL.ESP 100S; 70 ; 5 ; 19 ;0,00%;#°REF!;te
7792280002586 ;CACHAMAI SILUET YERBA X 500 G; 66 ; 5 ; 19 ;0,00%;#°REF!;yerba
7791445001013 ;CRUZ DE MALTA YERBA X 500 G; 58 ; 5 ; 17 ;0,00%;#°REF!;yerba
7791813421528 ;7UP X 1500 CC; 60 ; 5 ; 14 ;0,00%;#°REF!;
7791813421542 ;7UP X 1500 CC FREE; 61 ; 5 ; 16 ;0,00%;#°REF!;
7501065910141 ;ACE MATIC NATUTRALS C/SUAV X 3KG; 169 ; 5 ; 47 ;0,00%;#°REF!;
7790045823780 ;ACEITE GRANIX GIRASOL 750ML; 94 ; 5 ; 26 ;0,00%;#°REF!;
7791600028657 ;ACQUA DE COLBERT DEO X 250CC; 130 ; 5 ; 45 ;0,00%;#°REF!;
7791290784079 ;ALA MATIC MULT C/VIVERE PERF. V X 400 NU; 29 ; 5 ; 8 ;0,00%;#°REF!;
7791290000674 ;ALA ULTRA LIMON X 300; 41 ; 5 ; 13 ;0,00%;#°REF!;
7791274195778 ;ALGABO GEL EFECTO HUM. 475 G+TALCO PEDIC; 89 ; 5 ; 39 ;0,00%;#°REF!;
7791274000607 ;ALGABO QUITAESMALTE RAP.ACCION; 41 ; 5 ; 19 ;0,00%;#°REF!;
